,filename,x_c,y_c,w,h,class_label,confidence
156,train_17-011,0.824896694214876,0.5176809210526315,0.01859504132231405,0.0912828947368421,0,1
157,train_17-011,0.7533574380165289,0.4909539473684211,0.011880165289256199,0.04111842105263158,0,1
158,train_17-012,0.5046487603305785,0.569078947368421,0.14566115702479338,0.18092105263157895,1,1
159,train_17-012,0.42484504132231404,0.5069901315789473,0.057334710743801656,0.07483552631578948,1,1
160,train_17-012,0.9168388429752066,0.5921052631578947,0.1652892561983471,0.23848684210526316,1,1
161,train_17-012,0.18956611570247933,0.4925986842105263,0.025826446280991736,0.10197368421052631,0,1
162,train_17-012,0.2822830578512397,0.4847861842105263,0.019111570247933883,0.07648026315789473,0,1
163,train_17-012,0.2977789256198347,0.484375,0.018078512396694214,0.06414473684210527,0,1
164,train_17-012,0.3125,0.4786184210526316,0.011363636363636364,0.05098684210526316,0,1
165,train_17-012,0.33729338842975204,0.4798519736842105,0.013429752066115703,0.060032894736842105,0,1
166,train_17-012,0.35640495867768596,0.48067434210526316,0.010330578512396695,0.046875,0,1
167,train_17-012,0.37164256198347106,0.4798519736842105,0.00981404958677686,0.04523026315789474,0,1
168,train_17-012,0.3894628099173554,0.4798519736842105,0.010330578512396695,0.05016447368421053,0,1
169,train_17-012,0.5428719008264463,0.4753289473684211,0.022727272727272728,0.027960526315789474,0,1
170,train_17-012,0.5705061983471075,0.484375,0.016012396694214875,0.04111842105263158,0,1
171,train_17-012,0.5854855371900827,0.4856085526315789,0.01084710743801653,0.04029605263157895,0,1
172,train_17-012,0.7554235537190083,0.49506578947368424,0.014979338842975207,0.049342105263157895,0,1
173,train_17-012,0.7892561983471075,0.5098684210526315,0.014462809917355372,0.044407894736842105,0,1
174,train_17-012,0.8052685950413223,0.5259046052631579,0.01859504132231405,0.08799342105263158,0,1
175,train_17-012,0.8230888429752066,0.5189144736842105,0.016012396694214875,0.09375,0,1
176,train_17-013,0.5046487603305785,0.5719572368421053,0.14669421487603307,0.18996710526315788,1,1
177,train_17-013,0.42484504132231404,0.5061677631578947,0.057334710743801656,0.07483552631578948,1,1
178,train_17-013,0.9173553719008265,0.5908717105263158,0.16425619834710745,0.234375,1,1
179,train_17-013,0.184400826446281,0.4934210526315789,0.022727272727272728,0.10526315789473684,0,1
180,train_17-013,0.2784090909090909,0.48149671052631576,0.01756198347107438,0.07483552631578948,0,1
181,train_17-013,0.2946797520661157,0.48601973684210525,0.014979338842975207,0.06743421052631579,0,1
182,train_17-013,0.3112086776859504,0.4790296052631579,0.012913223140495868,0.05180921052631579,0,1
183,train_17-013,0.3347107438016529,0.4777960526315789,0.014462809917355372,0.05921052631578947,0,1
184,train_17-013,0.35588842975206614,0.4823190789473684,0.009297520661157025,0.04851973684210526,0,1
185,train_17-013,0.3897210743801653,0.48067434210526316,0.01084710743801653,0.04851973684210526,0,1
186,train_17-013,0.5705061983471075,0.48519736842105265,0.016012396694214875,0.04111842105263158,0,1
187,train_17-013,0.7574896694214877,0.5016447368421053,0.011880165289256199,0.06085526315789474,0,1
188,train_17-013,0.7848657024793388,0.5135690789473685,0.012913223140495868,0.05345394736842105,0,1
189,train_17-013,0.8042355371900827,0.5263157894736842,0.023760330578512397,0.09046052631578948,0,1
190,train_17-013,0.8181818181818182,0.5197368421052632,0.015495867768595042,0.08881578947368421,0,1
191,train_17-014,0.5051652892561983,0.571546052631579,0.14669421487603307,0.18914473684210525,1,1
192,train_17-014,0.4243285123966942,0.5074013157894737,0.05836776859504132,0.0756578947368421,1,1
193,train_17-014,0.9181301652892562,0.5851151315789473,0.16270661157024793,0.23273026315789475,1,1
194,train_17-014,0.17820247933884298,0.49300986842105265,0.022727272727272728,0.10279605263157894,0,1
195,train_17-014,0.2753099173553719,0.4897203947368421,0.01859504132231405,0.08305921052631579,0,1
196,train_17-014,0.2915805785123967,0.48601973684210525,0.014979338842975207,0.06414473684210527,0,1
197,train_17-014,0.30991735537190085,0.47944078947368424,0.01652892561983471,0.047697368421052634,0,1
198,train_17-014,0.3318698347107438,0.47820723684210525,0.017045454545454544,0.055098684210526314,0,1
199,train_17-014,0.3690599173553719,0.47944078947368424,0.011880165289256199,0.049342105263157895,0,1
200,train_17-014,0.3902376033057851,0.47944078947368424,0.00981404958677686,0.05098684210526316,0,1
201,train_17-014,0.5464876033057852,0.4769736842105263,0.022727272727272728,0.029605263157894735,0,1
202,train_17-014,0.7592975206611571,0.5016447368421053,0.014462809917355372,0.06414473684210527,0,1
203,train_17-014,0.7822830578512396,0.5115131578947368,0.013946280991735538,0.05263157894736842,0,1
204,train_17-014,0.8047520661157025,0.5267269736842105,0.01962809917355372,0.08963815789473684,0,1
205,train_17-015,0.5054235537190083,0.571546052631579,0.14824380165289255,0.19078947368421054,1,1
206,train_17-015,0.42484504132231404,0.5074013157894737,0.05836776859504132,0.07730263157894737,1,1
207,train_17-015,0.9173553719008265,0.5892269736842105,0.16425619834710745,0.23273026315789475,1,1
208,train_17-015,0.17200413223140495,0.4967105263157895,0.022727272727272728,0.10855263157894737,0,1
209,train_17-015,0.2735020661157025,0.48725328947368424,0.019111570247933883,0.08799342105263158,0,1
210,train_17-015,0.2892561983471074,0.4876644736842105,0.014462809917355372,0.06578947368421052,0,1
211,train_17-015,0.3019111570247934,0.4786184210526316,0.017045454545454544,0.04276315789473684,0,1
212,train_17-015,0.33419421487603307,0.47738486842105265,0.02066115702479339,0.05180921052631579,0,1
213,train_17-015,0.368801652892562,0.4786184210526316,0.010330578512396695,0.049342105263157895,0,1
214,train_17-015,0.37990702479338845,0.47820723684210525,0.011880165289256199,0.04029605263157895,0,1
215,train_17-015,0.3902376033057851,0.48026315789473684,0.00981404958677686,0.049342105263157895,0,1
216,train_17-015,0.5477789256198347,0.47820723684210525,0.017045454545454544,0.033717105263157895,0,1
217,train_17-015,0.5717975206611571,0.4847861842105263,0.01962809917355372,0.04194078947368421,0,1
218,train_17-015,0.7840909090909091,0.5024671052631579,0.01962809917355372,0.05756578947368421,0,1
219,train_17-015,0.8052685950413223,0.5259046052631579,0.02169421487603306,0.09292763157894737,0,1
220,train_17-016,0.5054235537190083,0.5703125,0.1472107438016529,0.18667763157894737,1,1
221,train_17-016,0.42484504132231404,0.5061677631578947,0.057334710743801656,0.06990131578947369,1,1
222,train_17-016,0.9183884297520661,0.5855263157894737,0.1621900826446281,0.22861842105263158,1,1
223,train_17-016,0.16735537190082644,0.4934210526315789,0.026859504132231406,0.11019736842105263,0,1
224,train_17-016,0.27892561983471076,0.48930921052631576,0.028925619834710745,0.08881578947368421,0,1
225,train_17-016,0.31585743801652894,0.47820723684210525,0.011880165289256199,0.05016447368421053,0,1
226,train_17-016,0.3305785123966942,0.4753289473684211,0.01756198347107438,0.05921052631578947,0,1
227,train_17-016,0.36828512396694213,0.4790296052631579,0.009297520661157025,0.04851973684210526,0,1
228,train_17-016,0.3899793388429752,0.48026315789473684,0.011363636363636364,0.049342105263157895,0,1
229,train_17-016,0.5891012396694215,0.48601973684210525,0.029442148760330578,0.04276315789473684,0,1
230,train_17-016,0.7763429752066116,0.5053453947368421,0.013429752066115703,0.04029605263157895,0,1
231,train_17-016,0.7887396694214877,0.5045230263157895,0.011363636363636364,0.05016447368421053,0,1
232,train_17-016,0.8047520661157025,0.5275493421052632,0.02066115702479339,0.08799342105263158,0,1
233,train_17-017,0.5059400826446281,0.5703125,0.14617768595041322,0.18832236842105263,1,1
234,train_17-017,0.42510330578512395,0.506578947368421,0.056818181818181816,0.07401315789473684,1,1
235,train_17-017,0.9176136363636364,0.5875822368421053,0.1637396694214876,0.23108552631578946,1,1
236,train_17-017,0.16115702479338842,0.4942434210526316,0.028925619834710745,0.1118421052631579,0,1
237,train_17-017,0.27892561983471076,0.49383223684210525,0.030991735537190084,0.0962171052631579,0,1
238,train_17-017,0.3039772727272727,0.48067434210526316,0.01084710743801653,0.04523026315789474,0,1
239,train_17-017,0.3287706611570248,0.48026315789473684,0.01084710743801653,0.06085526315789474,0,1
240,train_17-017,0.3899793388429752,0.4798519736842105,0.010330578512396695,0.05016447368421053,0,1
241,train_17-017,0.7853822314049587,0.5053453947368421,0.013946280991735538,0.055098684210526314,0,1
242,train_17-017,0.8060433884297521,0.5279605263157895,0.019111570247933883,0.09539473684210527,0,1
243,train_17-018,0.5051652892561983,0.569078947368421,0.14566115702479338,0.18585526315789475,1,1
244,train_17-018,0.42510330578512395,0.5069901315789473,0.056818181818181816,0.07483552631578948,1,1
245,train_17-018,0.9173553719008265,0.5834703947368421,0.16425619834710745,0.22779605263157895,1,1
246,train_17-018,0.1503099173553719,0.49300986842105265,0.022727272727272728,0.12417763157894737,0,1
247,train_17-018,0.2784090909090909,0.49629934210526316,0.02066115702479339,0.0912828947368421,0,1
248,train_17-018,0.3037190082644628,0.4790296052631579,0.012396694214876033,0.04523026315789474,0,1
249,train_17-018,0.32463842975206614,0.47738486842105265,0.017045454545454544,0.05838815789473684,0,1
250,train_17-018,0.3902376033057851,0.48149671052631576,0.00981404958677686,0.05016447368421053,0,1
251,train_17-018,0.7577479338842975,0.4975328947368421,0.013429752066115703,0.05098684210526316,0,1
252,train_17-018,0.78150826446281,0.4954769736842105,0.012396694214876033,0.04029605263157895,0,1
253,train_17-018,0.8055268595041323,0.5275493421052632,0.021177685950413222,0.09457236842105263,0,1
254,train_17-019,0.5054235537190083,0.5699013157894737,0.1472107438016529,0.18585526315789475,1,1
255,train_17-019,0.42510330578512395,0.506578947368421,0.056818181818181816,0.07401315789473684,1,1
256,train_17-019,0.9178719008264463,0.5859375,0.16322314049586778,0.2294407894736842,1,1
257,train_17-019,0.14256198347107438,0.4987664473684211,0.03202479338842975,0.12417763157894737,0,1
258,train_17-019,0.27298553719008267,0.49629934210526316,0.021177685950413222,0.08634868421052631,0,1
259,train_17-019,0.30242768595041325,0.48026315789473684,0.012913223140495868,0.046052631578947366,0,1
260,train_17-019,0.32257231404958675,0.4786184210526316,0.014979338842975207,0.05921052631578947,0,1
261,train_17-019,0.3664772727272727,0.47944078947368424,0.01084710743801653,0.05098684210526316,0,1
262,train_17-019,0.3778409090909091,0.4777960526315789,0.011880165289256199,0.039473684210526314,0,1
263,train_17-019,0.3899793388429752,0.47944078947368424,0.011363636363636364,0.05098684210526316,0,1
264,train_17-019,0.5857438016528925,0.4868421052631579,0.011363636363636364,0.04111842105263158,0,1
265,train_17-019,0.7551652892561983,0.4987664473684211,0.011363636363636364,0.05016447368421053,0,1
266,train_17-019,0.7660123966942148,0.5078125,0.010330578512396695,0.046875,0,1
267,train_17-019,0.7776342975206612,0.5061677631578947,0.012913223140495868,0.05838815789473684,0,1
268,train_17-019,0.7905475206611571,0.5053453947368421,0.011880165289256199,0.0649671052631579,0,1
269,train_17-019,0.8055268595041323,0.5275493421052632,0.019111570247933883,0.0912828947368421,0,1
270,train_17-020,0.5051652892561983,0.5736019736842105,0.14772727272727273,0.19325657894736842,1,1
271,train_17-020,0.42484504132231404,0.5078125,0.057334710743801656,0.07483552631578948,1,1
272,train_17-020,0.9173553719008265,0.5896381578947368,0.16425619834710745,0.23848684210526316,1,1
273,train_17-020,0.1309400826446281,0.4954769736842105,0.0253099173553719,0.12746710526315788,0,1
274,train_17-020,0.27040289256198347,0.5004111842105263,0.017045454545454544,0.09292763157894737,0,1
275,train_17-020,0.30087809917355374,0.48067434210526316,0.01084710743801653,0.04523026315789474,0,1
276,train_17-020,0.28486570247933884,0.4740953947368421,0.016012396694214875,0.03536184210526316,0,1
277,train_17-020,0.31921487603305787,0.4810855263157895,0.01859504132231405,0.0625,0,1
278,train_17-020,0.3367768595041322,0.4708059210526316,0.01652892561983471,0.028782894736842105,0,1
279,train_17-020,0.36492768595041325,0.48026315789473684,0.00981404958677686,0.047697368421052634,0,1
280,train_17-020,0.3902376033057851,0.48067434210526316,0.01084710743801653,0.04851973684210526,0,1
281,train_17-020,0.5759297520661157,0.48355263157894735,0.013429752066115703,0.03782894736842105,0,1
282,train_17-020,0.587551652892562,0.48601973684210525,0.00981404958677686,0.046052631578947366,0,1
283,train_17-020,0.5981404958677686,0.4868421052631579,0.011363636363636364,0.044407894736842105,0,1
284,train_17-020,0.7536157024793388,0.4967105263157895,0.011363636363636364,0.05098684210526316,0,1
285,train_17-020,0.7745351239669421,0.4995888157894737,0.01084710743801653,0.046875,0,1
286,train_17-020,0.7879648760330579,0.49917763157894735,0.016012396694214875,0.05921052631578947,0,1
287,train_17-020,0.8060433884297521,0.5267269736842105,0.020144628099173553,0.0912828947368421,0,1
288,train_17-021,0.5049070247933884,0.5727796052631579,0.1472107438016529,0.18996710526315788,1,1
289,train_17-021,0.42484504132231404,0.506578947368421,0.057334710743801656,0.07401315789473684,1,1
290,train_17-021,0.9181301652892562,0.587171052631579,0.16270661157024793,0.23190789473684212,1,1
291,train_17-021,0.12241735537190082,0.4979440789473684,0.03512396694214876,0.13075657894736842,0,1
292,train_17-021,0.27014462809917356,0.5004111842105263,0.014462809917355372,0.09292763157894737,0,1
